Epoch,Training Loss,Validation Loss,Validation Accuracy
1,0.8388445377349854,2.158788891585415,0.4907925407925408
2,1.4926397800445557,1.6690762406943684,0.567016317016317
3,1.2683289051055908,1.526912190739987,0.6023310023310023
4,1.162720799446106,1.4520859485342588,0.6185314685314686
5,1.1374683380126953,1.4038990921348753,0.6284382284382284
6,1.2318933010101318,1.3679227573384904,0.6372960372960373
7,1.2622779607772827,1.3326733226323444,0.6482517482517482
8,1.2065709829330444,1.2975258155596456,0.6559440559440559
9,1.216225028038025,1.2747793641697673,0.6627039627039627
10,1.1720428466796875,1.2575792103965924,0.6648018648018648
11,1.1115543842315674,1.2336528085135543,0.6707459207459208
12,1.0631725788116455,1.221872666154555,0.6727272727272727
13,1.0367194414138794,1.206068285590169,0.6763403263403264
14,0.9976063370704651,1.1924321647103613,0.681002331002331
15,0.9849486351013184,1.1782646329437398,0.6862470862470863
16,0.9798011779785156,1.16719910293779,0.6904428904428904
17,0.9588378667831421,1.1586999648798795,0.6935897435897436
18,0.9382761716842651,1.148914791852733,0.6962703962703962
19,0.9033774733543396,1.1423501091282533,0.6995337995337996
20,0.8953149914741516,1.1362555094954985,0.7003496503496504
21,0.862300455570221,1.130814701559441,0.701981351981352
22,0.8584271669387817,1.1259795896144527,0.7027972027972028
23,0.8527166247367859,1.1226539442434011,0.7032634032634033
24,0.8401598930358887,1.1182393375586606,0.7038461538461539
25,0.8254303932189941,1.1158507079986144,0.7044289044289044
26,0.8161612749099731,1.1134662974764222,0.7054778554778555
27,0.8133669495582581,1.1118094806555041,0.7053613053613054
28,0.8001899123191833,1.1099896524411395,0.7061771561771562
29,0.7925136685371399,1.108487556549549,0.706060606060606
30,0.7850581407546997,1.1078827925475796,0.7067599067599067
31,0.779995858669281,1.1061461639892318,0.7067599067599067
32,0.7795126438140869,1.1054413803312537,0.7085081585081585
33,0.7742860913276672,1.1049621071886826,0.708974358974359
34,0.774976909160614,1.1044016466582398,0.7093240093240093
35,0.7763835787773132,1.1038332044202313,0.71002331002331
36,0.7742398977279663,1.103833147618672,0.710955710955711
37,0.7747595310211182,1.1033168235186939,0.7102564102564103
38,0.7704331874847412,1.1031305668424025,0.7097902097902098
39,0.772346019744873,1.1028580620875126,0.7096736596736597
40,0.7710853815078735,1.1024950517879881,0.710955710955711
41,0.7702841758728027,1.1024168133441499,0.7114219114219115
42,0.768974244594574,1.1021595641631972,0.7114219114219115
43,0.7684362530708313,1.102041735618955,0.7113053613053613
44,0.7676934599876404,1.1018990436917289,0.7113053613053613
45,0.7668154239654541,1.10174962035402,0.7113053613053613
46,0.7653213739395142,1.1017074457489144,0.7111888111888112
47,0.7648255228996277,1.1016139259573836,0.7111888111888112
48,0.7637123465538025,1.1015712124015484,0.7117715617715618
49,0.7619686722755432,1.1015238591280954,0.7117715617715618
50,0.7608518600463867,1.1015376003117177,0.7116550116550117
