Epoch,Training Loss,Validation Loss,Validation Accuracy
1,2.028214931488037,2.681412357619002,0.2891608391608392
2,1.699942708015442,1.6432246985848524,0.5193473193473194
3,1.2980741262435913,1.4469270608062792,0.5700466200466201
4,0.7448142766952515,1.3379633105954667,0.6008158508158508
5,0.9295296669006348,1.2856143798490922,0.6136363636363636
6,1.1704785823822021,1.2578024336947171,0.6181818181818182
7,1.290285587310791,1.2224197909793202,0.6294871794871795
8,1.2424043416976929,1.190712478453207,0.6367132867132868
9,1.4080488681793213,1.1601313034851266,0.6473193473193474
10,1.6088752746582031,1.1351252258163964,0.6552447552447552
11,1.6926631927490234,1.1078901701208583,0.6623543123543123
12,1.845768928527832,1.088309135095864,0.6702797202797203
13,1.7711091041564941,1.0701411087279669,0.6766899766899767
14,1.6658778190612793,1.0525349471064933,0.6798368298368298
15,1.6370956897735596,1.0377931516183863,0.6850815850815851
16,1.4932572841644287,1.0248863330139775,0.6877622377622378
17,1.4072984457015991,1.0116229454012857,0.6932400932400933
18,1.297278881072998,1.0000101712317115,0.6966200466200466
19,1.2331610918045044,0.9904535054691401,0.7001165501165502
20,1.1259557008743286,0.9811458575602315,0.7051282051282052
21,1.0805354118347168,0.972707006432909,0.7071095571095571
22,1.0120658874511719,0.9649987331458714,0.710955710955711
23,0.9155474305152893,0.9579890969805629,0.7134032634032634
24,0.8431141376495361,0.9518132709363331,0.713986013986014
25,0.8140543103218079,0.9468324658706093,0.7163170163170163
26,0.7747965455055237,0.9422489958275736,0.7188811188811188
27,0.7593830227851868,0.9383366465717657,0.7201631701631701
28,0.7207129597663879,0.935245052482694,0.7208624708624709
29,0.7205622792243958,0.9322757111153566,0.722027972027972
30,0.7159829139709473,0.9298885413741319,0.7238927738927738
31,0.6990451812744141,0.9278731751772029,0.7235431235431236
32,0.6771280169487,0.9262059136384939,0.7242424242424242
33,0.6765149831771851,0.9247693885385199,0.7245920745920746
34,0.6670840978622437,0.9235696515974905,0.7254079254079254
35,0.6640681624412537,0.9225813536953259,0.7247086247086247
36,0.6719327569007874,0.9216973565202988,0.7252913752913753
37,0.679128885269165,0.9209836092111419,0.7256410256410256
38,0.67110675573349,0.9203944974633123,0.7264568764568765
39,0.67454594373703,0.9199151151763229,0.7264568764568765
40,0.6762657761573792,0.9194733745665973,0.7264568764568765
41,0.6816161870956421,0.9190757090718953,0.7257575757575757
42,0.6865881085395813,0.9187222089083856,0.725058275058275
43,0.689833402633667,0.9184641163637235,0.7243589743589743
44,0.6951571702957153,0.918233707652423,0.7244755244755244
45,0.7002900242805481,0.9180456383647408,0.724009324009324
46,0.7049102187156677,0.9178634819192845,0.7243589743589743
47,0.7088416218757629,0.9177184746726533,0.7243589743589743
48,0.715772807598114,0.9176294771331093,0.7242424242424242
49,0.7169508337974548,0.9175260353020701,0.7242424242424242
50,0.7182267308235168,0.9174191073913562,0.7243589743589743
