Epoch,Training Loss,Validation Loss,Validation Accuracy
1,4.059023857116699,2.162317022456764,0.524941724941725
2,0.7911097407341003,1.6827434246532516,0.5710955710955711
3,0.8483775854110718,1.5843716862716761,0.5840326340326341
4,1.1408902406692505,1.514459389211319,0.600932400932401
5,1.3611876964569092,1.4693010269542657,0.6124708624708625
6,1.5330780744552612,1.4261879821941321,0.6227272727272727
7,1.8108406066894531,1.3862531895734618,0.6335664335664336
8,1.8934729099273682,1.347008004361527,0.6447552447552447
9,1.9086849689483643,1.3210462755438956,0.6506993006993007
10,1.9888849258422852,1.3021622176791188,0.6564102564102564
11,1.9573616981506348,1.2802852526790678,0.6624708624708625
12,1.8890330791473389,1.2614217414221094,0.6664335664335664
13,1.8836641311645508,1.244556528360839,0.6700466200466201
14,1.8578472137451172,1.2297054407132533,0.6734265734265734
15,1.838307499885559,1.2188380838673571,0.6752913752913753
16,1.7864892482757568,1.2066821040021742,0.6782051282051282
17,1.7049806118011475,1.1958751340484624,0.6818181818181818
18,1.6746301651000977,1.1863026576009763,0.6857808857808858
19,1.6704155206680298,1.1799061257304246,0.6881118881118881
20,1.646343469619751,1.1735067086222652,0.6907925407925408
21,1.610158920288086,1.1677074727238674,0.691958041958042
22,1.563133716583252,1.164272783524715,0.6932400932400933
23,1.5254955291748047,1.1606853979119232,0.6947552447552447
24,1.5249896049499512,1.1579056394163798,0.6954545454545454
25,1.4967291355133057,1.1564390982753034,0.696037296037296
26,1.4747148752212524,1.1547403858467666,0.6955710955710955
27,1.4450340270996094,1.1541119174750647,0.6959207459207459
28,1.4230010509490967,1.153247144314328,0.6956876456876457
29,1.4068129062652588,1.1523236684544589,0.6951048951048951
30,1.3817689418792725,1.1519097188747616,0.6940559440559441
31,1.3738757371902466,1.1514614606931228,0.6940559440559441
32,1.3675012588500977,1.1514182603325356,0.6934731934731935
33,1.3589301109313965,1.151340597473022,0.6934731934731935
34,1.3559563159942627,1.1511030613686803,0.6933566433566434
35,1.345907211303711,1.1512030383289764,0.693006993006993
36,1.3469773530960083,1.1512334843725183,0.6932400932400933
37,1.3467090129852295,1.1510097747004866,0.693006993006993
38,1.347591519355774,1.1513250203958945,0.6924242424242424
39,1.3448617458343506,1.1513060545546083,0.691958041958042
40,1.3448151350021362,1.1512930170389757,0.6918414918414918
41,1.3432328701019287,1.1512299107175454,0.6921911421911422
42,1.3465864658355713,1.1513119837052639,0.6921911421911422
43,1.3469903469085693,1.1515014396420309,0.6916083916083916
44,1.3479156494140625,1.1514292351519992,0.691958041958042
45,1.3473830223083496,1.151394063308303,0.6914918414918415
46,1.3493847846984863,1.151360730419754,0.6909090909090909
47,1.3481000661849976,1.1512985044792359,0.6907925407925408
48,1.3500313758850098,1.151214886808362,0.6906759906759907
49,1.3494389057159424,1.1511327725699463,0.6909090909090909
50,1.3483521938323975,1.1511407238153941,0.691025641025641
