Epoch,Training Loss,Validation Loss,Validation Accuracy
1,1.6546951532363892,1.600780050785092,0.5675990675990676
2,0.6110164523124695,1.5417042793154647,0.567016317016317
3,0.6514072418212891,1.4840680737903729,0.5848484848484848
4,0.6494790315628052,1.4350242781003455,0.6002331002331003
5,0.7020609974861145,1.3887727704853263,0.6116550116550117
6,0.7518134117126465,1.3511086555957112,0.6242424242424243
7,0.8015495538711548,1.3202089963134027,0.6351981351981352
8,0.8497153520584106,1.294249485501214,0.6439393939393939
9,0.8947925567626953,1.2715886708982354,0.65
10,0.9374990463256836,1.250957082318943,0.6590909090909091
11,0.9750959277153015,1.2319966519764345,0.6686480186480186
12,1.0045216083526611,1.2146651747729846,0.6773892773892773
13,1.0245065689086914,1.1990037954526374,0.6842657342657342
14,1.0351864099502563,1.1850441222951806,0.6904428904428904
15,1.037443995475769,1.1727504860895246,0.6962703962703962
16,1.0326131582260132,1.1620200550624349,0.7017482517482517
17,1.022270917892456,1.1527191077543548,0.7067599067599067
18,1.0079947710037231,1.144704294651269,0.7102564102564103
19,0.9911977648735046,1.1378376406630488,0.7135198135198135
20,0.973051130771637,1.1319906920679825,0.717948717948718
21,0.9544563889503479,1.127045296255764,0.7210955710955711
22,0.9360706210136414,1.1228921087089674,0.7210955710955711
23,0.9183397889137268,1.1194280730425825,0.7235431235431236
24,0.9015442728996277,1.1165579729269548,0.7243589743589743
25,0.8858489990234375,1.1141927337480193,0.7249417249417249
26,0.8713436722755432,1.1122517676398784,0.7268065268065268
27,0.858066976070404,1.1106627774732036,0.7275058275058275
28,0.8460407257080078,1.1093625832064673,0.7283216783216783
29,0.8352707028388977,1.1082975286938301,0.7298368298368298
30,0.8257524371147156,1.1074219862861008,0.7301864801864801
31,0.8174640536308289,1.1066989194476946,0.7303030303030303
32,0.8103577494621277,1.1060972838917646,0.731002331002331
33,0.8043720722198486,1.1055932679493632,0.7312354312354312
34,0.7994186282157898,1.1051673268061348,0.7315850815850816
35,0.7953945398330688,1.1048045397279154,0.731002331002331
36,0.7921837568283081,1.1044930183729222,0.7315850815850816
37,0.7896690964698792,1.1042238823318364,0.7326340326340326
38,0.7877326607704163,1.1039896220549517,0.7334498834498835
39,0.7862680554389954,1.1037854212454556,0.7339160839160839
40,0.7851731181144714,1.103606663883006,0.7342657342657343
