Epoch,Training Loss,Validation Loss,Validation Accuracy
1,1.2953380346298218,1.506239670332378,0.5952214452214453
2,0.8656915426254272,1.5161712646575554,0.5714452214452215
3,0.972926676273346,1.470560950877108,0.5822843822843823
4,1.0353965759277344,1.4298789377980985,0.5941724941724942
5,1.0631335973739624,1.3966520527415174,0.6054778554778555
6,1.0680124759674072,1.3651221666352102,0.615967365967366
7,1.0804173946380615,1.3332688111563307,0.6305361305361306
8,1.100628137588501,1.303565015775664,0.6402097902097902
9,1.126878261566162,1.2766841652511134,0.6491841491841492
10,1.152808666229248,1.2527675863911152,0.6601398601398601
11,1.174369215965271,1.2316973656108212,0.6691142191142191
12,1.1894750595092773,1.213106314026716,0.6786713286713286
13,1.1966476440429688,1.196697987319298,0.6847319347319347
14,1.195425033569336,1.1822768427025623,0.6920745920745921
15,1.1865100860595703,1.1696744083639643,0.6982517482517483
16,1.1712062358856201,1.1587197081715581,0.7038461538461539
17,1.1510471105575562,1.1492468089098653,0.7093240093240093
18,1.1276291608810425,1.1410975489576536,0.7138694638694638
19,1.1024374961853027,1.1341249276092602,0.7162004662004662
20,1.0766980648040771,1.1281962537888377,0.718065268065268
21,1.0513254404067993,1.1231919884745745,0.7207459207459207
22,1.0269582271575928,1.1190020035284773,0.7234265734265735
23,1.0039937496185303,1.1155226052565053,0.7258741258741259
24,0.9826508164405823,1.1126563494651642,0.7290209790209791
25,0.9630174040794373,1.1103121169383632,0.7297202797202798
26,0.9451078176498413,1.1084062396579082,0.7303030303030303
27,0.9288960695266724,1.1068629208778515,0.7308857808857809
28,0.914334237575531,1.1056158586786213,0.7308857808857809
29,0.9013723134994507,1.1046079227706256,0.7314685314685314
30,0.8899641633033752,1.1037907736924084,0.7314685314685314
31,0.8800415992736816,1.1031248332881576,0.7327505827505828
32,0.8715329170227051,1.1025775840382215,0.7326340326340326
33,0.864346444606781,1.102123281626478,0.7324009324009324
34,0.8583686351776123,1.1017417538863343,0.7324009324009324
35,0.8534798622131348,1.101417615159799,0.7325174825174825
36,0.8495386838912964,1.1011389085339134,0.7326340326340326
37,0.8464093804359436,1.1008970190461569,0.7327505827505828
38,0.8439558744430542,1.1006848932773587,0.7324009324009324
39,0.8420554995536804,1.100497877527254,0.732051282051282
40,0.8405970931053162,1.1003324051933594,0.7326340326340326
41,0.8394783139228821,1.1001855672239425,0.7325174825174825
42,0.8386284708976746,1.1000550058681196,0.7318181818181818
43,0.8379787802696228,1.0999391064336546,0.7325174825174825
44,0.8374835252761841,1.0998362080791058,0.7331002331002331
45,0.8371012210845947,1.0997448308124165,0.7328671328671329
46,0.8368005752563477,1.0996641713563604,0.7326340326340326
47,0.8365640044212341,1.0995925673434515,0.732983682983683
48,0.8363752961158752,1.0995294044307695,0.7328671328671329
49,0.8362200260162354,1.0994733651082893,0.732983682983683
50,0.8360891938209534,1.0994239826870122,0.7331002331002331
51,0.8359792828559875,1.0993805318183998,0.7334498834498835
52,0.8358839750289917,1.0993418799340942,0.7335664335664336
53,0.8357997536659241,1.099307936323494,0.7334498834498835
54,0.8357250094413757,1.0992779102020123,0.7333333333333333
55,0.8356590270996094,1.0992512829408554,0.7332167832167832
56,0.8356005549430847,1.0992277899523655,0.7333333333333333
57,0.8355465531349182,1.099207063276746,0.7334498834498835
58,0.8354982733726501,1.0991886501944035,0.7336829836829837
59,0.8354540467262268,1.099172246009589,0.7336829836829837
60,0.83541339635849,1.099157776869725,0.7336829836829837
